article_id,periodical,periodical_label,issue_id,year,code,family,reason,reason_words
1989-11-26-left-discografia-flamenca,candil,Candil,1989-11,1989,AUTH_01,AUTH,The phrase 'auténticamente seleccionadas' modifies the act of selection rather than asserting authentic flamenco value.,15
1989-11-26-right-premium-iben-alcazar-premium-grw,candil,Candil,1989-11,1989,AUTH_03,AUTH,"The word 'tradición' refers to beer-making tradition, not flamenco or flamenco-related cultural authority.",15
1990-01-3-right-editorial,candil,Candil,1990-01,1990,AUTH_01,AUTH,"The phrase 'auténticas expresiones de jondura' is evaluative, but the stronger discourse functions here are canon formation and gendered historiographic critique.",21
1990-01-4-right-paco-vallecillo-in-memoriam,candil,Candil,1990-01,1990,HERIT_02,HERIT,"The Medalla de Andalucía is mentioned, but the passage does not frame the medal as heritage authorization of flamenco.",19
1990-01-5-left-manuel-cano-in-memoriam-paco-val,candil,Candil,1990-01,1990,PED_01,PED,"Cano is clearly a teaching authority, but the stronger and more specific code is institutional learning access through the conservatory and publications.",22
1990-01-6-right-a-pepe-polluelas-ram-n-porras,candil,Candil,1990-01,1990,AUTH_02,AUTH,"The text contrasts flamenco's 'esencias' with detractors, cuplé singers, and brothel flamenquerías, but the stronger visible discourse function is the public/private community setting rather than a clean purity boundary.",31
1990-01-7-right-eduardo-de-la-malena-in-memoriam,candil,Candil,1990-01,1990,AUTH_03,AUTH,"The article mentions nineteenth-century roots and traditions, but these claims mainly support Eduardo's ranking and artistic evaluation rather than a separate continuity argument.",25
1990-01-8-right-m-sica-culta-y,candil,Candil,1990-01,1990,CRIT_02,CRIT,"Compás and musical features appear, but the central function is boundary critique of analytical authority rather than applying aesthetic criteria to a performance.",23
1990-01-12-right-cante-y-toque-dos-aires-distinto,candil,Candil,1990-01,1990,CRIT_04,CRIT,"The phrase 'ordinaria y de mal gusto' critiques improper solo guitar behavior, but it is covered by the broader aesthetic-criteria code rather than requiring a separate boundary-critique code.",30
1990-01-13-left-jorge-camacho,candil,Candil,1990-01,1990,CRIT_02,CRIT,"Terms such as duende, arte, and spiritual expression appear, but the strongest visible discourse is broad evaluation and canonization rather than a distinct applied aesthetic criterion.",26
1990-01-13-right-antonia-la-negra,candil,Candil,1990-01,1990,CRIT_03,CRIT,"The father says Tomás Pavón was the best, but the visible passage treats this mainly as biographical memory rather than sustained canon formation.",23
1990-01-13-right-antonia-la-negra,candil,Candil,1990-01,1990,PED_03,PED,"An academy is mentioned hypothetically in a past scene, but the visible evidence does not center institutional access to learning.",20
1990-01-15-right-de-desp-naperros-p-arriba,candil,Candil,1990-01,1990,HERIT_03,HERIT,"The article mentions legacy and not forgetting, but it does not clearly shift into safeguarding or public heritage-management discourse.",20
1990-01-15-right-de-desp-naperros-p-arriba,candil,Candil,1990-01,1990,AUTH_01,AUTH,"The phrase 'puramente andaluz' authorizes origin, but it is better captured as tradition/roots than as a separate authenticity claim.",20
1990-01-16-left-interrogantes-dimes-y-diretes-so,candil,Candil,1990-01,1990,AUTH_01,AUTH,"The repeated language of truth concerns factual accuracy about historical figures, not authenticity of flamenco practice.",16
1990-01-18-right-opini-n-a-las-caba-as-baj-a-los-,candil,Candil,1990-01,1990,COMM_03,COMM,"The article contrasts humble and palace settings, but the contrast is about social elevation and recognition rather than participatory public/private flamenco practice.",23
1990-01-18-right-opini-n-a-las-caba-as-baj-a-los-,candil,Candil,1990-01,1990,CRIT_03,CRIT,"The award suggests canonization, but the visible passage is better captured as institutional recognition and broad evaluation than a distinct hierarchy.",21
1990-01-19-right-el-solitario-int-rprete-sui-g-ne,candil,Candil,1990-01,1990,PED_03,PED,"The trigger term 'título' appears, but the passage does not clearly concern institutional, transnational, or access-oriented flamenco learning.",19
1990-01-19-right-el-solitario-int-rprete-sui-g-ne,candil,Candil,1990-01,1990,COMM_02,COMM,"The phrase 'aficionado práctico' suggests participant credibility, but the visible passage mainly develops a bibliographic correction rather than community authority.",20
1990-01-20-right-bibliograf-a,candil,Candil,1990-01,1990,AUTH_02,AUTH,"The word 'espúreo' appears near the end, but it criticizes ideology generally rather than drawing a purity boundary around legitimate flamenco.",21
1990-01-21-left-poemas-paco-arana,candil,Candil,1990-01,1990,COMM_04,COMM,"The poem uses gendered and gitana descriptors, but they mainly function as praise and imagery rather than a developed identity-based authority claim.",23
1990-01-22-left-noticiario,candil,Candil,1990-01,1990,HERIT_03,HERIT,"The documentation center implies preservation, but the visible text emphasizes access and institutional funding more than safeguarding or living heritage.",20
1990-01-23-left-hablan-las-pe-as,candil,Candil,1990-01,1990,COMM_02,COMM,"Peñas organize the events and elections, but the visible text is mostly administrative and does not clearly make peña sociability or afición an authority claim.",25
1990-01-23-left-hablan-las-pe-as,candil,Candil,1990-01,1990,CRIT_03,CRIT,"Prize structures imply ranking, but the passage mainly lists contest rules rather than constructing a canon or hierarchy beyond the competition format.",22
1990-01-24-right-buz-n-flamenco,candil,Candil,1990-01,1990,HERIT_02,HERIT,"The excerpt includes a councillor signature and cultural-office context, but the visible text does not clearly frame official heritage authorization.",21
1990-01-24-right-buz-n-flamenco,candil,Candil,1990-01,1990,AUTH_02,AUTH,"The phrase 'auténticas mentiras falsas' is polemical, but it targets false statements rather than drawing a stable genuine/impure flamenco boundary.",21
1990-01-26-left-discografia,candil,Candil,1990-01,1990,AUTH_03,AUTH,"The beer advertisement mentions tradition, but it is not flamenco-related and cannot support a flamenco tradition code.",18
1990-01-26-left-discografia,candil,Candil,1990-01,1990,PED_03,PED,"Her conservatory post is listed biographically without a visible claim about teaching, access, or institutional transmission.",16
1990-03-3-right-editorial,candil,Candil,1990-03,1990,HERIT_02,HERIT,"The postponed homage mentions institutions, but the visible note is logistical rather than an official heritage-authorization claim.",18
1990-03-3-right-editorial,candil,Candil,1990-03,1990,AUTH_03,AUTH,"The recovered 'códice' language suggests continuity, but the clearer discourse function is boundary critique against degrading interpolations.",17
1990-03-4-left-eduardo-toldr,candil,Candil,1990-03,1990,HERIT_03,HERIT,The word 'conservan' refers to composers keeping notes and does not frame safeguarding or living heritage.,16
1990-03-4-left-eduardo-toldr,candil,Candil,1990-03,1990,COMM_04,COMM,"The ending makes ethnic generalizations about gitanos and payos, but in the visible text this functions mainly as taste/evaluation rather than a clear belonging or representation framework.",28
1990-03-10-right-ellos-los-protagonistas-dicen-ch,candil,Candil,1990-03,1990,PED_02,PED,"The son who sings Camarón rather than his father's things hints at transmission, but the visible passage does not clearly authorize lineage learning.",24
1990-03-10-right-ellos-los-protagonistas-dicen-ch,candil,Candil,1990-03,1990,AUTH_01,AUTH,The phrase 'auténtico genio' praises Camarón's genius; the stronger authenticity boundary appears later in the critique of innovations.,19
1990-03-12-left-aunque-no-quepa-en-el-papel-cant,candil,Candil,1990-03,1990,COMM_04,COMM,"The text discusses Andalusian and Gitano groups, but the visible passage mainly uses them in an origin theory rather than clearly defining present belonging or authority.",26
1990-03-12-right-opini-n-m-s-luz-sobre-los-hist-r,candil,Candil,1990-03,1990,COMM_02,COMM,"An aficionado is mentioned as an interlocutor, but the passage does not grant aficionados collective authority; instead it challenges this particular aficionado's claims.",24
1990-03-14-left-pe-a-flamenca-femenina,candil,Candil,1990-03,1990,COMM_03,COMM,"The peña is described as a welcoming setting, but the visible passage does not clearly contrast participatory intimacy with public spectatorship.",21
1990-03-15-right-discografia,candil,Candil,1990-03,1990,AUTH_01,AUTH,"The phrase 'auténtica escuela flamenca' appears, but in context it functions mainly as critical evaluation and canon formation rather than a separate authenticity claim.",24
1990-03-16-left-algunos-aspectos-de-la-represent,candil,Candil,1990-03,1990,PED_02,PED,"The passage mentions family and generational imagery, but the visible excerpt emphasizes origin and conservation more than explicit learning or transmission.",21
1990-03-16-left-algunos-aspectos-de-la-represent,candil,Candil,1990-03,1990,COMM_04,COMM,"The article announces focus on the mother figure, but the visible excerpt does not provide enough developed evidence of identity-group framing beyond that setup.",25
1990-03-18-right-la-di-spora-del-flamenco-pe-a-fl,candil,Candil,1990-03,1990,COMM_02,COMM,"The Rennes peña is described as defending cante, but the visible evidence is better captured as transnational pedagogy and authenticity boundary-work.",22
1990-03-20-left-cantes-nuevos,candil,Candil,1990-03,1990,AUTH_03,AUTH,"Traditional styles are invoked as a reference point, but the passage mainly performs aesthetic analysis and cataloging rather than grounding present value in tradition.",24
1990-03-20-right-cr-nica-de-la-final-del-i-concur,candil,Candil,1990-03,1990,COMM_02,COMM,"Peñas are mentioned as a flamenco public watching the final, but they are not clearly granted authority to judge or sustain flamenco in the visible text.",26
1990-03-21-right-de-la-ra-z-y-la-evoluci-n-del-ca,candil,Candil,1990-03,1990,COMM_04,COMM,"The Andalusian people are central to the origin narrative, but the strongest discourse functions are roots/continuity, oral transmission, and purity boundary-work.",23
1990-03-21-right-de-la-ra-z-y-la-evoluci-n-del-ca,candil,Candil,1990-03,1990,CRIT_02,CRIT,"The text uses aesthetic vocabulary such as Tierra, Pueblo, Dolor, Grito y Arte, but the main function is definitional-authenticating rather than a specific critical evaluation.",26
1990-03-24-left-noticiario-flamenco,candil,Candil,1990-03,1990,PED_01,PED,"The conference explains flamenco characteristics, but the excerpt does not clearly position the speaker as pedagogically authoritative beyond reporting a talk.",21
1990-05-3-right-editorial,candil,Candil,1990-05,1990,AUTH_03,AUTH,"The phrase 'legado recibido' suggests inheritance, but the stronger discourse function is heritage safeguarding rather than tradition-continuity authorization.",19
1990-05-4-left-la-lealtad-y-la-amistad-en-paco-,candil,Candil,1990-05,1990,AUTH_03,AUTH,"The 'semilla' and future fruits metaphor suggests legacy, but it is chiefly moral tribute rather than flamenco tradition-continuity discourse.",20
1990-05-4-left-la-lealtad-y-la-amistad-en-paco-,candil,Candil,1990-05,1990,COMM_02,COMM,"The author invokes those who knew him, but this does not clearly grant community authority to recognize or judge flamenco.",20
1990-05-4-right-jos-n-ez-de-castro-g-mez,candil,Candil,1990-05,1990,COMM_02,COMM,"The 'resonante eco entre los aficionados' phrase mentions aficionados, but it does not clearly make them an authorizing community.",19
